label,comment,segments
0,鸡米芽菜饭已经糊成一块一块的了，荷包蛋变成了卤蛋，配送也是刚刚卡到时间送,"['鸡米芽', '菜饭', '已经', '糊成', '一块', '一块', '的', '了', '，', '荷包蛋', '变成', '了', '卤蛋', '，', '配送', '也', '是', '刚刚', '卡到', '时间', '送']"
1,亲爱的，今天的烧烤怎么回事啊，包装像被动过得。不像以前干净，味道也不好，不像以前的厨师烤的,"['亲爱', '的', '，', '今天', '的', '烧烤', '怎么', '回', '事', '啊', '，', '包装', '像', '被动', '过', '得', '。', '不', '像', '以前', '干净', '，', '味道', '也', '不', '好', '，', '不', '像', '以前', '的', '厨师', '烤', '的']"
0,味道好，服务好，菜品新鲜,"['味道', '好', '，', '服务', '好', '，', '菜品', '新鲜']"
0,送餐三小时 不讲信用,"['送餐', '三', '小时', '不', '讲信', '用']"
0,味道还不错，菜色也挺多的，下次还来 #西瓜汁# #烤牛排# #火锅汤#,"['味道', '还', '不错', '，', '菜色', '也', '挺', '多', '的', '，', '下次', '还', '来', '#', '西瓜', '汁', '#', '#', '烤牛', '排', '#', '#', '火锅', '汤', '#']"
0,不错，菜品很新鲜！,"['不错', '，', '菜品', '很', '新鲜', '！']"
0,给我扔在楼前地上是几个意思？,"['给', '我', '扔', '在', '楼前', '地上', '是', '几', '个', '意思', '？']"
0,米线没有味道不知道是不是忘记放盐了,"['米线', '没有', '味道', '不', '知道', '是', '不是', '忘记', '放', '盐', '了']"
1,洒的一塌糊涂，骑手一句话都没有，打开后居然有只苍蝇，都熟了，我也是回头客了，为什么会出现这种情况，苍蝇！苍蝇！苍蝇！真的是太让人愤怒了,"['洒', '的', '一塌糊涂', '，', '骑手', '一句话', '都', '没有', '，', '打开', '后', '居然', '有', '只', '苍蝇', '，', '都', '熟', '了', '，', '我', '也', '是', '回头客', '了', '，', '为什么', '会', '出现', '这种', '情况', '，', '苍蝇', '！', '苍蝇', '！', '苍蝇', '！', '真的', '是', '太', '让', '人', '愤怒', '了']"
0,奶香浓郁，喜欢脆脆的外壳。给个赞！,"['奶香', '浓郁', '，', '喜欢', '脆脆', '的', '外壳', '。', '给', '个', '赞', '！']"
1,吃了就拉肚子。。,"['吃', '了', '就', '拉肚子', '。。']"
0,很漂亮的蛋糕，现场制作，很新鲜，口感不错，奶油和水果都很好吃，很满意,"['很', '漂亮', '的', '蛋糕', '，', '现场', '制作', '，', '很', '新鲜', '，', '口感', '不错', '，', '奶油', '和', '水果', '都', '很', '好吃', '，', '很', '满意']"
0,1价格：中午价格和菜品保持一致，不坑不喜；2环境：装饰典雅，但由于小学放假有一大群学生在貌似老师带领下来喧闹不止；3菜品：日式品种单一；粤式叉烧太肥；中式味道一般；西式尚可。推荐菜：冰草、沙拉、西点！4总体评价：中午价格太便宜，人太嘈杂，建议晚上去！,"['1', '价格', '：', '中午', '价格', '和', '菜品', '保持', '一致', '，', '不', '坑', '不', '喜', '；', '2', '环境', '：', '装饰', '典雅', '，', '但', '由于', '小学', '放假', '有', '一大', '群', '学生', '在', '貌似', '老师', '带领', '下来', '喧闹', '不止', '；', '3菜品', '：', '日式', '品种', '单一', '；', '粤式', '叉烧', '太', '肥', '；', '中式', '味道', '一般', '；', '西式', '尚可', '。', '推荐', '菜', '：', '冰草', '、', '沙拉', '、', '西点', '！', '4', '总体', '评价', '：', '中午', '价格', '太', '便宜', '，', '人', '太', '嘈杂', '，', '建议', '晚上', '去', '！']"
1,吃到一半发现个虫子也是很伤心，瞬间胃口就没了，我应该庆幸发现的是一个虫而不是半个么,"['吃到', '一半', '发现', '个', '虫子', '也', '是', '很', '伤心', '，', '瞬间', '胃口', '就', '没', '了', '，', '我', '应该', '庆幸', '发现', '的', '是', '一个', '虫', '而', '不是', '半', '个', '么']"
0,这次带小侄女来吃的，一如既往好吃，反正比回转好吃，下次还来,"['这次', '带', '小侄', '女来', '吃', '的', '，', '一如既往', '好吃', '，', '反正', '比回', '转好', '吃', '，', '下次', '还', '来']"
0,不好吃味道不是很好吃,"['不', '好吃', '味道', '不是', '很', '好吃']"
0,服务很好，味道很正，菜品很鲜！,"['服务', '很', '好', '，', '味道', '很', '正', '，', '菜品', '很', '鲜', '！']"
0,不常评价 ，这家店真的超棒,"['不', '常', '评价', '，', '这家', '店真', '的', '超', '棒']"
0,还不错，一个月吃了好几次了,"['还', '不错', '，', '一个', '月', '吃', '了', '好几', '次', '了']"
0,真的很棒，已经好几次在美团上团购了。美味而且价格不贵,"['真的', '很', '棒', '，', '已经', '好几', '次', '在', '美团', '上', '团购', '了', '。', '美味', '而且', '价格', '不', '贵']"
0,怎么都是凉的。一点温度都没有。菜很咸很咸很咸,"['怎么', '都', '是', '凉', '的', '。', '一点', '温度', '都', '没有', '。', '菜', '很', '咸', '很', '咸', '很', '咸']"
0,非常不错，蛋糕很美观，味道好，下次还会再来哟,"['非常', '不错', '，', '蛋糕', '很', '美观', '，', '味道', '好', '，', '下次', '还', '会', '再', '来', '哟']"
0,必须差评，买了两份米线，等了40分钟送到，结果差一份，打电话给商家态度很不好，说了几个好，好，好，给我电话挂了，本以为很快就送来了，又等了40分钟回个电话问我是不是差一份，喊他尽快送来，又等了半个小时，味道也没以前好吃，不会再买了,"['必须', '差评', '，', '买', '了', '两', '份', '米线', '，', '等', '了', '40', '分钟', '送到', '，', '结果', '差', '一', '份', '，', '打电话', '给', '商家', '态度', '很', '不', '好', '，', '说', '了', '几', '个', '好', '，', '好', '，', '好', '，', '给', '我', '电话', '挂', '了', '，', '本', '以为', '很快', '就', '送来', '了', '，', '又', '等', '了', '40', '分钟', '回', '个', '电话', '问', '我', '是', '不是', '差', '一', '份', '，', '喊', '他', '尽快', '送来', '，', '又', '等', '了', '半', '个', '小时', '，', '味道', '也', '没', '以前', '好吃', '，', '不', '会', '再', '买', '了']"
0,超值，都来了好多次了，菜品很足，炸牛奶也很好吃,"['超值', '，', '都', '来', '了', '好', '多次', '了', '，', '菜品', '很', '足', '，', '炸牛奶', '也', '很', '好吃']"
0,味道很好，朋友介绍的，作为外地人，吃个中辣真的太过瘾了。价格也很实惠哦！,"['味道', '很', '好', '，', '朋友', '介绍', '的', '，', '作为', '外地人', '，', '吃', '个中', '辣', '真的', '太', '过瘾', '了', '。', '价格', '也', '很', '实惠', '哦', '！']"
0,味道一般。茶味很浓。自己不是很喜欢,"['味道', '一般', '。', '茶味', '很', '浓', '。', '自己', '不是', '很', '喜欢']"
0,很舒适的环境，而且服务态度很好,"['很', '舒适', '的', '环境', '，', '而且', '服务', '态度', '很', '好']"
1,真难吃，太难吃了，简直不知道为什么还来做外卖，鸡皮全是毛，简直恶心，最恶心的外卖没有之一！！！吃了两坨恶心到了，全部倒了。,"['真', '难吃', '，', '太', '难吃', '了', '，', '简直', '不', '知道', '为什么', '还', '来', '做', '外卖', '，', '鸡皮', '全', '是', '毛', '，', '简直', '恶心', '，', '最', '恶心', '的', '外卖', '没有', '之一', '！', '！', '！', '吃', '了', '两', '坨', '恶心', '到', '了', '，', '全部', '倒', '了', '。']"
0,好吃，来过几次了,"['好吃', '，', '来', '过', '几', '次', '了']"
0,强烈推荐 老板人超级好 蛋糕也特别新鲜 重要的事说三遍 经济实惠 味道特别好 特别好 特别好,"['强烈', '推荐', '老板', '人', '超级', '好', '蛋糕', '也', '特别', '新鲜', '重要', '的', '事', '说', '三', '遍', '经济', '实惠', '味道', '特别', '好', '特别', '好', '特别', '好']"
0,已经第二次来了 各方面都很好 喜欢他们家的套餐！,"['已经', '第二', '次', '来', '了', '各', '方面', '都', '很', '好', '喜欢', '他们', '家', '的', '套餐', '！']"
0,好吃最喜欢酸汤鱼了,"['好吃', '最', '喜欢', '酸汤鱼', '了']"
0,环境好，分量足，很适合聚会哟而且有点复古风格耶,"['环境', '好', '，', '分量', '足', '，', '很', '适合', '聚会', '哟', '而且', '有点', '复古', '风格', '耶']"
0,味道好吃，已经去了几次了，朋友聚会很好的选择，环境也不错,"['味道', '好吃', '，', '已经', '去', '了', '几', '次', '了', '，', '朋友', '聚会', '很', '好的', '选择', '，', '环境', '也', '不错']"
1,有没6号买了南瓜粥的童鞋，粥非常酸馊了。第一次在美团买到坏的食物第一次差评。,"['有', '没', '6号', '买', '了', '南瓜', '粥', '的', '童鞋', '，', '粥', '非常', '酸馊', '了', '。', '第一', '次', '在', '美团', '买到', '坏', '的', '食物', '第一', '次', '差评', '。']"
0,吃过很多次啦，很好吃哟,"['吃', '过', '很', '多次', '啦', '，', '很', '好吃', '哟']"
0,菜品新鲜，口味多样，服务好，反正我觉得比不麻不辣好吃,"['菜品', '新鲜', '，', '口味', '多样', '，', '服务', '好', '，', '反正', '我', '觉得', '比', '不', '麻', '不', '辣好', '吃']"
0,挺好的，方便,"['挺', '好的', '，', '方便']"
0,早上来买花，位置离花市很近，环境干净整洁，菜品非常好，感觉每一个都很用心，佐料味道也很正，很棒，如果再来买花要继续照顾，希望保持,"['早上', '来', '买花', '，', '位置', '离花市', '很', '近', '，', '环境', '干净', '整洁', '，', '菜品', '非常', '好', '，', '感觉', '每', '一个', '都', '很', '用心', '，', '佐料', '味道', '也', '很', '正', '，', '很', '棒', '，', '如果', '再', '来', '买花', '要', '继续', '照顾', '，', '希望', '保持']"
0,很好吃，去了好多次了，姐姐人超级好，美团很便宜，土豆很多种口味，每次去都换一种，而且数量超多的，好好吃，真的好吃，人也好，离学校也很近，不排队，动作很快，吃的很撑，好便宜，很划算，真的，不错，真心觉得不错,"['很', '好吃', '，', '去', '了', '好', '多次', '了', '，', '姐姐人', '超级', '好', '，', '美团', '很', '便宜', '，', '土豆', '很多', '种', '口味', '，', '每次', '去', '都', '换', '一', '种', '，', '而且', '数量', '超多', '的', '，', '好好', '吃', '，', '真的', '好吃', '，', '人', '也好', '，', '离', '学校', '也', '很', '近', '，', '不', '排队', '，', '动作', '很快', '，', '吃', '的', '很', '撑', '，', '好', '便宜', '，', '很', '划算', '，', '真的', '，', '不错', '，', '真心', '觉得', '不错']"
0,3个人等了20多分钟，才吃上。不过味道的确不错。只要过来都去那里吃…,"['3', '个人', '等', '了', '20多', '分钟', '，', '才', '吃上', '。', '不过', '味道', '的确', '不错', '。', '只要', '过来', '都', '去', '那里', '吃', '…']"
0,服务态度很好，菜品很新鲜，量足，味道还不错，还会再来的,"['服务', '态度', '很', '好', '，', '菜品', '很', '新鲜', '，', '量足', '，', '味道', '还', '不错', '，', '还', '会', '再', '来', '的']"
0,闻起来很香，味道还好吧，团购还有送小菜，吃的挺饱的,"['闻', '起来', '很', '香', '，', '味道', '还', '好', '吧', '，', '团购', '还有', '送', '小菜', '，', '吃', '的', '挺', '饱', '的']"
0,味道不错 经常都去吃的,"['味道', '不错', '经常', '都', '去', '吃', '的']"
0,不错，好吃。,"['不错', '，', '好吃', '。']"
0,我到底团的是外卖还是什么  牛蛙只有点点 真的是点点 而且炒得好老 那个茶树菇鱿鱼须嚼都嚼不动 土豆丝就是百味 其他撒子味道都没得 吹的神 真的是好生气,"['我', '到', '底团', '的', '是', '外卖', '还是', '什么', '牛蛙', '只有', '点点', '真的', '是', '点点', '而且', '炒', '得', '好', '老', '那个', '茶树', '菇鱿鱼', '须', '嚼', '都', '嚼', '不', '动', '土豆丝', '就是', '百味', '其他', '撒子', '味道', '都', '没', '得', '吹', '的', '神', '真的', '是', '好', '生气']"
0,面条很好，筋道，岐山臊子面里有许多小颗粒肉，菜，不同重庆小面的麻辣，比较香。,"['面条', '很', '好', '，', '筋道', '，', '岐山', '臊子面', '里', '有', '许多', '小', '颗', '粒肉', '，', '菜', '，', '不同', '重庆', '小面', '的', '麻辣', '，', '比较', '香', '。']"
0,这一次必须给差评，味道和以前完全不一样，而且这什么颜色？看起来没熟一样，老顾客真的很寒心。,"['这', '一', '次', '必须', '给', '差评', '，', '味道', '和', '以前', '完全', '不', '一样', '，', '而且', '这', '什么', '颜色', '？', '看', '起来', '没', '熟', '一样', '，', '老顾', '客真', '的', '很', '寒心', '。']"
0,服务好   味道不错    菜品新鲜    环境好   热惰周到,"['服务', '好', '味道', '不错', '菜品', '新鲜', '环境', '好', '热惰', '周到']"
0,很不错 服务很好 老板娘很漂亮哦 下次还去,"['很', '不错', '服务', '很', '好', '老板娘', '很', '漂亮', '哦', '下次', '还', '去']"
1,晚上吃了后，全家人都拉肚子，也是醉了，无语，估计是里面的燕麦或者水果坏了,"['晚上', '吃', '了', '后', '，', '全家人', '都', '拉肚子', '，', '也', '是', '醉', '了', '，', '无语', '，', '估计', '是', '里面', '的', '燕麦', '或者', '水果', '坏', '了']"
0,吃了几天了才想起要评价，味道还是不错的哈，虽是糊辣块辣椒，但是并不是很辣，有一股淡淡的辣香味，和红油辣子口感是不一样的，面条也很有筋道，感觉很有嚼劲。老板态度也很好，我去的时候已经过了饭点但是仍然有许多人。,"['吃', '了', '几', '天', '了', '才', '想起', '要', '评价', '，', '味道', '还是', '不错', '的', '哈', '，', '虽', '是', '糊辣块', '辣椒', '，', '但是', '并不', '是', '很', '辣', '，', '有', '一', '股', '淡淡', '的', '辣', '香味', '，', '和', '红油', '辣子', '口感', '是', '不', '一样', '的', '，', '面条', '也', '很', '有', '筋道', '，', '感觉', '很', '有', '嚼劲', '。', '老板', '态度', '也', '很', '好', '，', '我', '去', '的', '时候', '已经', '过', '了', '饭点', '但是', '仍然', '有', '许多', '人', '。']"
0,口感很好，继续加油！便宜点就好了,"['口感', '很', '好', '，', '继续', '加油', '！', '便', '宜点', '就', '好', '了']"
0,吃了N次了，一如既往的好吃，辣得过瘾，肉肉好多哟，味道好吃,"['吃', '了', 'N次', '了', '，', '一如既往', '的', '好吃', '，', '辣', '得', '过瘾', '，', '肉肉', '好多', '哟', '，', '味道', '好吃']"
0,菜品不错！环境也好，只需要提前预约就行。包房环境也不错,"['菜品', '不错', '！', '环境', '也好', '，', '只', '需要', '提前', '预约', '就', '行', '。', '包房', '环境', '也', '不错']"
0,味道还不错。挺喜欢的。。。。。,"['味道', '还', '不错', '。', '挺', '喜欢', '的', '。。。。。']"
0,哪里都不满意，饿死客人了,"['哪里', '都', '不', '满意', '，', '饿死', '客人', '了']"
1,以前一直都很喜欢，今天很失望，虾不新鲜还不干净，个头也小了,"['以前', '一直', '都', '很', '喜欢', '，', '今天', '很', '失望', '，', '虾', '不', '新鲜', '还', '不', '干净', '，', '个头', '也', '小', '了']"
0,来了很多次了，味道很好，人气也旺,"['来', '了', '很多', '次', '了', '，', '味道', '很', '好', '，', '人气', '也', '旺']"
0,环境很好，服务态度好，味道还可以哟,"['环境', '很', '好', '，', '服务', '态度', '好', '，', '味道', '还', '可以', '哟']"
0,很不错，菜品新鲜，口感好。第一口有点辣，吃饭后面，越来越香，不辣。,"['很', '不错', '，', '菜品', '新鲜', '，', '口感', '好', '。', '第一', '口', '有点', '辣', '，', '吃饭', '后面', '，', '越来越', '香', '，', '不', '辣', '。']"
0,不知道吃了几次了，味道还是这么好,"['不', '知道', '吃', '了', '几', '次', '了', '，', '味道', '还是', '这么', '好']"
0,三个口味都好吃，走过必买呀！！,"['三', '个', '口味', '都', '好吃', '，', '走过', '必', '买', '呀', '！', '！']"
0,首先说菜品一流，口味不错，没有话说！关键是服务超好，标准、规范。环境也很好，安排的房间跟包间一样好。强烈推荐！,"['首先', '说', '菜品', '一流', '，', '口味', '不错', '，', '没有', '话说', '！', '关键', '是', '服务', '超好', '，', '标准', '、', '规范', '。', '环境', '也', '很', '好', '，', '安排', '的', '房间', '跟', '包间', '一样', '好', '。', '强烈', '推荐', '！']"
0,比预计送达晚了40分钟，差评没毛病,"['比', '预计', '送达', '晚', '了', '40', '分钟', '，', '差评', '没', '毛病']"
0,很划算，剩余的钱在卡里面，可以买早餐,"['很', '划算', '，', '剩余', '的', '钱', '在', '卡里面', '，', '可以', '买', '早餐']"
0,好吃！！环境不错，味道也不错！服务员态度很好,"['好吃', '！', '！', '环境', '不错', '，', '味道', '也', '不错', '！', '服务员', '态度', '很', '好']"
1,菜不新鲜，没有上次买的新鲜，紫色白菜是烂的，都有臭味了！,"['菜', '不', '新鲜', '，', '没有', '上次', '买', '的', '新鲜', '，', '紫色', '白菜', '是', '烂', '的', '，', '都', '有', '臭味', '了', '！']"
0,哇塞，超好吃！唇齿留香。一开始团的时候以为是花甲米线，结果发现就是花甲。味道非常好，恨不得把汤喝掉！临走试吃了豆干，也很好吃！安利！,"['哇塞', '，', '超', '好吃', '！', '唇齿', '留香', '。', '一开', '始团', '的', '时候', '以为', '是', '花甲', '米线', '，', '结果', '发现', '就是', '花甲', '。', '味道', '非常', '好', '，', '恨不得', '把', '汤', '喝掉', '！', '临走', '试吃', '了', '豆干', '，', '也', '很', '好吃', '！', '安利', '！']"
0,越来越难吃！真心不如以前了！,"['越来越', '难吃', '！', '真心', '不如', '以前', '了', '！']"
1,味道不对……虾不干净,"['味道', '不对', '……', '虾', '不', '干净']"
0,点了30.5块的东西，肉片（只有两片），牛肉丸（只有两个），冬瓜（只有一小根），金针菇（一小撮）豆腐（三条，酸的）山药（黑色的）猪血（两三小坨）南瓜海带土豆白菜差不多，其他全是方便面。冬瓜一小条就一块五，比学校还坑，还不好吃，大大的差评，偷工减料。这样的店注定没有回头客,"['点', '了', '30.5', '块', '的', '东西', '，', '肉片', '（', '只有', '两', '片', '）', '，', '牛肉丸', '（', '只有', '两', '个', '）', '，', '冬瓜', '（', '只有', '一', '小', '根', '）', '，', '金针菇', '（', '一小撮', '）', '豆腐', '（', '三', '条', '，', '酸', '的', '）', '山药', '（', '黑色', '的', '）', '猪血', '（', '两三', '小坨', '）', '南瓜', '海带', '土豆', '白菜', '差不多', '，', '其他', '全', '是', '方便面', '。', '冬瓜', '一', '小', '条', '就', '一块', '五', '，', '比', '学校', '还', '坑', '，', '还', '不', '好吃', '，', '大大', '的', '差评', '，', '偷工减料', '。', '这样', '的', '店', '注定', '没有', '回头客']"
0,性价比高，老板热情，份量很足。,"['性价比', '高', '，', '老板', '热情', '，', '份量', '很', '足', '。']"
0,今天中午十点多就来吃了，来的有点早，店员说汤没有好，就送了热豆奶！好贴心啊。这次点的孜然牛肉石锅拌饭，味道一如既往的好，牛肉是牛肉粒，比较碎，孜然很入味！店面比较小，而且没有wifi，有点遗憾，希望店家越做越好。,"['今天', '中午', '十点多', '就', '来', '吃', '了', '，', '来', '的', '有点', '早', '，', '店员', '说汤', '没有', '好', '，', '就', '送', '了', '热豆奶', '！', '好', '贴心', '啊', '。', '这次', '点', '的', '孜然', '牛肉', '石锅', '拌饭', '，', '味道', '一如既往', '的', '好', '，', '牛肉', '是', '牛肉粒', '，', '比较', '碎', '，', '孜然', '很', '入味', '！', '店面', '比较', '小', '，', '而且', '没有', 'wifi', '，', '有点', '遗憾', '，', '希望', '店家', '越', '做', '越', '好', '。']"
0,地方很不错，每次都是首要选择！每次都去，老板都很热情！,"['地方', '很', '不错', '，', '每次', '都', '是', '首要', '选择', '！', '每次', '都', '去', '，', '老板', '都', '很', '热情', '！']"
0,太难吃了，再也不点这家了,"['太', '难吃', '了', '，', '再', '也', '不', '点', '这家', '了']"
0,#鲜牛肉串#完全没看到牛肉串的影子，不知道是不是走累了被吃了,"['#', '鲜牛', '肉串', '#', '完全', '没', '看到', '牛肉串', '的', '影子', '，', '不', '知道', '是', '不是', '走累', '了', '被', '吃', '了']"
0,味道不错 环境不错 还是这样的好 不过人越来越多了 大家都喜欢good鸡鸡,"['味道', '不错', '环境', '不错', '还是', '这样', '的', '好', '不过', '人', '越来越', '多', '了', '大家', '都', '喜欢', 'good', '鸡', '鸡']"
0,味道不错，馅也多，不想有些地方根本吃不到馅，推荐。,"['味道', '不错', '，', '馅', '也', '多', '，', '不', '想', '有些', '地方', '根本', '吃', '不', '到', '馅', '，', '推荐', '。']"
0,菜品新鲜，味道浓郁可口，服务周到，并不会因为是团购而区别对待，这点可以给满分！推荐嫩牛肉，鸭肠，鸭血.........第二次来了，估计会有很多个第二次！终于在家附近找到好吃的火锅，非常满意，值得推荐！,"['菜品', '新鲜', '，', '味道', '浓郁', '可口', '，', '服务', '周到', '，', '并不', '会', '因为', '是', '团购', '而', '区别', '对待', '，', '这点', '可以', '给', '满分', '！', '推荐', '嫩', '牛肉', '，', '鸭肠', '，', '鸭血', '.........', '第二', '次', '来', '了', '，', '估计', '会', '有', '很多', '个', '第二', '次', '！', '终于', '在家', '附近', '找到', '好吃', '的', '火锅', '，', '非常', '满意', '，', '值得', '推荐', '！']"
0,  一个商家 筷子都不知道放，真的是开到头了,"['一个', '商家', '筷子', '都', '不', '知道', '放', '，', '真的', '是', '开到', '头', '了']"
0,猫咪超级可爱哟 美女老板人也超级好哦 很适合和闺蜜朋友一起去耍,"['猫咪', '超级', '可爱', '哟', '美女', '老板', '人', '也', '超级', '好', '哦', '很', '适合', '和', '闺蜜', '朋友', '一起', '去', '耍']"
0,好，菜品多，味道也可以，上菜也快,"['好', '，', '菜品', '多', '，', '味道', '也', '可以', '，', '上菜', '也', '快']"
0,味道好，环境也很好，四个人吃基本够了,"['味道', '好', '，', '环境', '也', '很', '好', '，', '四', '个人', '吃', '基本', '够', '了']"
0,味道还是不错 老板的生意越来越好了,"['味道', '还是', '不错', '老板', '的', '生意', '越来越', '好', '了']"
0,和朋友一起吃的，位置还是好找，服务不错,"['和', '朋友', '一起', '吃', '的', '，', '位置', '还是', '好找', '，', '服务', '不错']"
0,环境和服务都还可以，味道和两路口的也差不多，就是加米线的时候要现煮，等得有点久，建议之前就煮好一些米线，供顾客随时添加～,"['环境', '和', '服务', '都', '还', '可以', '，', '味道', '和', '两路口', '的', '也', '差不多', '，', '就是', '加米线', '的', '时候', '要', '现煮', '，', '等', '得', '有点', '久', '，', '建议', '之前', '就', '煮', '好', '一些', '米线', '，', '供', '顾客', '随时', '添加', '～']"
1,凉粉里面居然有一只小强！666   你们的卫生情况差到这个地步？,"['凉粉', '里面', '居然', '有', '一', '只', '小强', '！', '666', '你们', '的', '卫生', '情况', '差到', '这个', '地步', '？']"
0,第二次去了，非常喜欢，菜品新鲜，味道也不错,"['第二', '次', '去', '了', '，', '非常', '喜欢', '，', '菜品', '新鲜', '，', '味道', '也', '不错']"
0,味道非常好  不比沁园、华生圆差  值得购买,"['味道', '非常', '好', '不', '比', '沁园', '、', '华生', '圆差', '值得', '购买']"
0,感觉很不错，服务员没有因团购而怠慢，牛排也很嫩，团的22员的套餐挺划算，还有鸡汤，分量挺足的，我和父母女儿都吃得很撑完全足够，位置也很好找就在缴气费楼上，环境也不错，选窗户边，窗外景色一目了然，下次再来,"['感觉', '很', '不错', '，', '服务员', '没有', '因', '团购', '而', '怠慢', '，', '牛排', '也', '很', '嫩', '，', '团', '的', '22员', '的', '套餐', '挺', '划算', '，', '还有', '鸡汤', '，', '分量', '挺足', '的', '，', '我', '和', '父母', '女儿', '都', '吃', '得', '很', '撑', '完全', '足够', '，', '位置', '也', '很', '好找', '就', '在', '缴气费', '楼上', '，', '环境', '也', '不错', '，', '选窗', '户边', '，', '窗外', '景色', '一目了然', '，', '下次', '再', '来']"
0,菜品很好，口味也很好，下次一定还得去吃,"['菜品', '很', '好', '，', '口味', '也', '很', '好', '，', '下次', '一定', '还', '得', '去', '吃']"
0,已经是第n次去了，味道一如既往的好，儿子很喜欢吃，价格实惠，还会去的。,"['已经', '是', '第n', '次', '去', '了', '，', '味道', '一如既往', '的', '好', '，', '儿子', '很', '喜欢', '吃', '，', '价格', '实惠', '，', '还', '会', '去', '的', '。']"
0,味道很好，分量很足，父母和朋友吃的很开心,"['味道', '很', '好', '，', '分量', '很', '足', '，', '父母', '和', '朋友', '吃', '的', '很', '开心']"
0,态度很好，没有因为团购而区别对待，很感谢,"['态度', '很', '好', '，', '没有', '因为', '团购', '而', '区别', '对待', '，', '很', '感谢']"
1,我可能买到假的了，里面还有跟疑似头发的东西，面还没怎么熟#biangbiang面#,"['我', '可能', '买到', '假', '的', '了', '，', '里面', '还有', '跟', '疑似', '头发', '的', '东西', '，', '面', '还', '没', '怎么', '熟', '#', 'biangbiang面', '#']"
0,不错，环境好，分量足，两个人完全吃不完，味道也不错,"['不错', '，', '环境', '好', '，', '分量', '足', '，', '两', '个人', '完全', '吃', '不', '完', '，', '味道', '也', '不错']"
0,位置也很好找，环境真的是过于好，环境真的特别好，我去的时候没有多少人，空调也是开着的，很凉快，装修的风格也是很值得品味的的，环境好，吃的东西看起非常的不错，菜品这些很新鲜，服务态度很好，价格真心是不过来我们两个人吃了一张卷，撑死了，推荐一下，还会来的,"['位置', '也', '很', '好找', '，', '环境', '真的', '是', '过于', '好', '，', '环境', '真的', '特别', '好', '，', '我', '去', '的', '时候', '没有', '多少', '人', '，', '空调', '也', '是', '开', '着', '的', '，', '很', '凉快', '，', '装修', '的', '风格', '也', '是', '很', '值得', '品味', '的', '的', '，', '环境', '好', '，', '吃', '的', '东西', '看', '起', '非常', '的', '不错', '，', '菜品', '这些', '很', '新鲜', '，', '服务', '态度', '很', '好', '，', '价格', '真心', '是', '不', '过来', '我们', '两', '个人', '吃', '了', '一', '张', '卷', '，', '撑死', '了', '，', '推荐', '一下', '，', '还', '会', '来', '的']"
0,因为昨天是凌晨叫的所以没有拍照片，#现杀鲫鱼#    鱼肉烤得很老咸得要死#卤猪脚#   我以为直接就是卤的结果是卤了之后再烤的，也许是我不喜欢那种口感的吧也难吃，吃一口就丢了，猪蹄儿的皮都烤糊了吃起来是苦的#内酯豆腐#     根本没有烤出很嫩的效果，我在其他地方吃的这种豆腐烤出来像吃豆腐脑一样        最后总结不满意,"['因为', '昨天', '是', '凌晨', '叫', '的', '所以', '没有', '拍', '照片', '，', '#', '现杀', '鲫鱼', '#', '鱼肉', '烤', '得', '很', '老咸', '得', '要', '死', '#', '卤', '猪脚', '#', '我', '以为', '直接', '就是', '卤', '的', '结果', '是', '卤', '了', '之后', '再', '烤', '的', '，', '也许', '是', '我', '不', '喜欢', '那种', '口感', '的', '吧', '也', '难吃', '，', '吃', '一', '口', '就', '丢', '了', '，', '猪蹄儿', '的', '皮', '都', '烤糊', '了', '吃', '起来', '是', '苦', '的', '#', '内', '酯豆腐', '#', '根本', '没有', '烤出', '很', '嫩', '的', '效果', '，', '我', '在', '其他', '地方', '吃', '的', '这种', '豆腐', '烤', '出来', '像', '吃', '豆腐脑', '一样', '最后', '总结', '不', '满意']"
0,味道非常的棒，菜品也很新鲜，价格也比较实惠。,"['味道', '非常', '的', '棒', '，', '菜品', '也', '很', '新鲜', '，', '价格', '也', '比较', '实惠', '。']"
0,第二次来吃了，三个大人一小孩，很饱，刺身盛合都没动。请客很实惠,"['第二', '次', '来', '吃', '了', '，', '三', '个', '大人', '一', '小孩', '，', '很', '饱', '，', '刺身', '盛合', '都', '没动', '。', '请客', '很', '实惠']"
0,二次购买，味道不错，家里人都很喜欢,"['二', '次', '购买', '，', '味道', '不错', '，', '家里人', '都', '很', '喜欢']"
0,帅哥们很热情，上餐也很快，值得推荐，鸡翅很好吃！！！！,"['帅哥们', '很', '热情', '，', '上餐', '也', '很快', '，', '值得', '推荐', '，', '鸡翅', '很', '好吃', '！！！！']"
0,很喜欢，当时是七夕节和闺蜜去吃的。很满意,"['很', '喜欢', '，', '当时', '是', '七夕节', '和', '闺蜜', '去', '吃', '的', '。', '很', '满意']"
0,完全就是小的不能在小的超级小号版好嘛？骗人啊，商家。16-18只约1.6斤起吗都是每只8两以上好吗？也太小了，最多4两，做生意得凭良心呀！,"['完全', '就是', '小', '的', '不', '能', '在', '小', '的', '超级', '小号', '版好', '嘛', '？', '骗人', '啊', '，', '商家', '。', '16-18', '只', '约', '1.6', '斤', '起', '吗', '都', '是', '每', '只', '8', '两', '以上', '好', '吗', '？', '也', '太', '小', '了', '，', '最多', '4', '两', '，', '做生意', '得', '凭', '良心', '呀', '！']"
